{'CVE-2010-1637'},CVE-2010-1637 
{'malware--8c553311-0baa-4146-997a-f79acef3d831'},malware--8c553311-0baa-4146-997a-f79acef3d831
{'AP_433'},AP_433
{'CVE-2004-0492'},CVE-2004-0492
{'CVE-2001-1042'},CVE-2001-1042
{'det-attack-pattern--c0dfe7b0-b873-4618-9ff8-53e31f70907f'},det-attack-pattern--c0dfe7b0-b873-4618-9ff8-53e31f70907f
{'CVE-2001-1166'},CVE-2001-1166
{'CVE-2004-0068'},CVE-2004-0068
{'attack-pattern--8c4aef43-48d5-49aa-b2af-c0cd58d30c3d'},attack-pattern--8c4aef43-48d5-49aa-b2af-c0cd58d30c3d
{'attack-pattern--a257ed11-ff3b-4216-8c9d-3938ef57064c'},attack-pattern--a257ed11-ff3b-4216-8c9d-3938ef57064c
{'CWE_299'},CWE_299
{'Mobile'},Mobile
{'CVE-2004-0128'},CVE-2004-0128
{'CVE-2001-0128'},CVE-2001-0128
{'CVE-2009-0255'},CVE-2009-0255
{'CVE-1999-1066'},CVE-1999-1066
{'CVE-2002-0760'},CVE-2002-0760
{'CVE-2003-0501'},CVE-2003-0501
{'CVE-2005-1111'},CVE-2005-1111
{'CWE_472'},CWE_472
{'attack-pattern--27960489-4e7f-461d-a62a-f5c0cb521e4a'},attack-pattern--27960489-4e7f-461d-a62a-f5c0cb521e4a
{'det-attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd'},det-attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd
{'CVE-2004-0458'},CVE-2004-0458
{'CVE-2002-0574'},CVE-2002-0574
{'attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847'},attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847
{'det-3-CWE_306'},det-3-CWE_306
{'malware--d906e6f7-434c-44c0-b51a-ed50af8f7945'},malware--d906e6f7-434c-44c0-b51a-ed50af8f7945
{'M-CWE_492'},M-CWE_492
{'AP_21'},AP_21
{'CWE_1049'},CWE_1049
{'det-attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf'},det-attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf
{'det-9-CWE_120'},det-9-CWE_120
{'det-8-CWE_863'},det-8-CWE_863
{'AP_6'},AP_6
{'M-CWE_339'},M-CWE_339
{'attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235'},attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235
{'CVE-2005-1816'},CVE-2005-1816
{'det-attack-pattern--35187df2-31ed-43b6-a1f5-2f1d3d58d3f1'},det-attack-pattern--35187df2-31ed-43b6-a1f5-2f1d3d58d3f1
{'CVE-2002-1753'},CVE-2002-1753
{'attack-pattern--31a0a2ac-c67c-4a7e-b9ed-6a96477d4e8e'},attack-pattern--31a0a2ac-c67c-4a7e-b9ed-6a96477d4e8e
{'CWE_187'},CWE_187
{'course-of-action--95ddb356-7ba0-4bd9-a889-247262b8946f'},course-of-action--95ddb356-7ba0-4bd9-a889-247262b8946f
{'tool--33b9e38f-103c-412d-bdcf-904a91fff1e4'},tool--33b9e38f-103c-412d-bdcf-904a91fff1e4
{'CVE-2004-0568'},CVE-2004-0568
{'AP_303'},AP_303
{'M-CWE_374'},M-CWE_374
{'CVE-2002-1203'},CVE-2002-1203
{'AP_1'},AP_1
{'CWE_277'},CWE_277
{'CWE_637'},CWE_637
{'CWE_469'},CWE_469
{'CVE-2005-0603'},CVE-2005-0603
{'course-of-action--7bb5fae9-53ad-4424-866b-f0ea2a8b731d'},course-of-action--7bb5fae9-53ad-4424-866b-f0ea2a8b731d
{'M-CWE_135'},M-CWE_135
{'det-attack-pattern--4cbc6a62-9e34-4f94-8a19-5c1a11392a49'},det-attack-pattern--4cbc6a62-9e34-4f94-8a19-5c1a11392a49
{'det-attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32'},det-attack-pattern--0c2d00da-7742-49e7-9928-4514e5075d32
{'AP_231'},AP_231
{'CVE-2011-4107'},CVE-2011-4107
{'attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba'},attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba
{'det-1-CWE_59'},det-1-CWE_59
{'det-attack-pattern--e49ee9d2-0d98-44ef-85e5-5d3100065744'},det-attack-pattern--e49ee9d2-0d98-44ef-85e5-5d3100065744
{'CWE_305'},CWE_305
{'MIT-4'},MIT-4
{'CWE_215'},CWE_215
{'intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12'},intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12
{'CWE_794'},CWE_794
{'CWE_414'},CWE_414
{'det-attack-pattern--59bd0dec-f8b2-4b9a-9141-37a1e6899761'},det-attack-pattern--59bd0dec-f8b2-4b9a-9141-37a1e6899761
{'malware--7f8730af-f683-423f-9ee1-5f6875a80481'},malware--7f8730af-f683-423f-9ee1-5f6875a80481
{'CVE-1999-1549'},CVE-1999-1549
{'malware--98e8a977-3416-43aa-87fa-33e287e9c14c'},malware--98e8a977-3416-43aa-87fa-33e287e9c14c
{'CWE_166'},CWE_166
{'CVE-2007-3260'},CVE-2007-3260
{'CVE-2004-1363'},CVE-2004-1363
{'det-attack-pattern--58af3705-8740-4c68-9329-ec015a7013c2'},det-attack-pattern--58af3705-8740-4c68-9329-ec015a7013c2
{'CVE-2005-1366'},CVE-2005-1366
{'M-CWE_128'},M-CWE_128
{'attack-pattern--b200542e-e877-4395-875b-cf1a44537ca4'},attack-pattern--b200542e-e877-4395-875b-cf1a44537ca4
{'CVE-2001-0003'},CVE-2001-0003
{'malware--c13d9621-aca7-436b-ab3d-3a95badb3d00'},malware--c13d9621-aca7-436b-ab3d-3a95badb3d00
{'course-of-action--f3d0c735-330f-43c2-8e8e-51bcfa51e8c3'},course-of-action--f3d0c735-330f-43c2-8e8e-51bcfa51e8c3
{'AP_633'},AP_633
{'CVE-2001-0334'},CVE-2001-0334
{'det-attack-pattern--bd369cd9-abb8-41ce-b5bb-fff23ee86c00'},det-attack-pattern--bd369cd9-abb8-41ce-b5bb-fff23ee86c00
{'M-CWE_767'},M-CWE_767
{'CWE_178'},CWE_178
{'AP_509'},AP_509
{'MIT-34'},MIT-34
{'CVE-2002-1820'},CVE-2002-1820
{'CWE_474'},CWE_474
{'det-AP_34'},det-AP_34
{'det-4-CWE_330'},det-4-CWE_330
{'det-6-CWE_327'},det-6-CWE_327
{'det-attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d'},det-attack-pattern--035bb001-ab69-4a0b-9f6c-2de8b09e1b9d
{'CVE-2007-5159'},CVE-2007-5159
{'attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd'},attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd
{'det-6-CWE_250'},det-6-CWE_250
{'CWE_42'},CWE_42
{'malware--552462b9-ae79-49dd-855c-5973014e157f'},malware--552462b9-ae79-49dd-855c-5973014e157f
{'attack-pattern--aa8bfbc9-78dc-41a4-a03b-7453e0fdccda'},attack-pattern--aa8bfbc9-78dc-41a4-a03b-7453e0fdccda
{'AP_186'},AP_186
{'AP_115'},AP_115
{'AP_153'},AP_153
{'CVE-2007-5893'},CVE-2007-5893
{'CVE-2007-0617'},CVE-2007-0617
{'CWE_582'},CWE_582
{'CWE_821'},CWE_821
{'CWE_377'},CWE_377
{'malware--8901ac23-6b50-410c-b0dd-d8174a86f9b3'},malware--8901ac23-6b50-410c-b0dd-d8174a86f9b3
{'CWE_1187'},CWE_1187
{'attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916'},attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916
{'CVE-2004-2268'},CVE-2004-2268
{'malware--b8fdef82-d2cf-4948-8949-6466357b1be1'},malware--b8fdef82-d2cf-4948-8949-6466357b1be1
{'attack-pattern--9e09ddb2-1746-4448-9cad-7f8b41777d6d'},attack-pattern--9e09ddb2-1746-4448-9cad-7f8b41777d6d
{'CVE-2004-2527'},CVE-2004-2527
{'intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258'},intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258
{'CVE-2007-1700'},CVE-2007-1700
{'CVE-2003-0355'},CVE-2003-0355
{'CWE_13'},CWE_13
{'AP_105'},AP_105
{'det-0-CWE_484'},det-0-CWE_484
{'CWE_1025'},CWE_1025
{'CVE-2010-3257'},CVE-2010-3257
{'attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517'},attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
{'CVE-2004-0294'},CVE-2004-0294
{'CVE-2007-1588'},CVE-2007-1588
{'course-of-action--bb25b897-bfc7-4128-839d-52e9764dbfa6'},course-of-action--bb25b897-bfc7-4128-839d-52e9764dbfa6
{'CWE_105'},CWE_105
{'det-0-CWE_1007'},det-0-CWE_1007
{'CVE-2003-0545'},CVE-2003-0545
{'attack-pattern--514ede4c-78b3-4d78-a38b-daddf6217a79'},attack-pattern--514ede4c-78b3-4d78-a38b-daddf6217a79
{'CVE-2002-1965'},CVE-2002-1965
{'Language-Independent'},Language-Independent
{'attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925'},attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925
{'CWE_714'},CWE_714
{'M-CWE_250'},M-CWE_250
{'CVE-2008-3597'},CVE-2008-3597
{'malware--3cab1b76-2f40-4cd0-8d2c-7ed16eeb909c'},malware--3cab1b76-2f40-4cd0-8d2c-7ed16eeb909c
{'CWE_292'},CWE_292
{'CVE-2003-1132'},CVE-2003-1132
{'tool--ed7d0cb1-87a6-43b4-9f46-ef1bc56d6c68'},tool--ed7d0cb1-87a6-43b4-9f46-ef1bc56d6c68
{'M-CWE_182'},M-CWE_182
{'CVE-2009-3781'},CVE-2009-3781
{'CVE-2005-4868'},CVE-2005-4868
{'malware--36ede314-7db4-4d09-b53d-81bbfbe5f6f8'},malware--36ede314-7db4-4d09-b53d-81bbfbe5f6f8
{'attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee'},attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee
{'intrusion-set--da49b9f1-ca99-443f-9728-0a074db66850'},intrusion-set--da49b9f1-ca99-443f-9728-0a074db66850
{'det-attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d'},det-attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d
{'attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0'},attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0
{'course-of-action--46acc565-11aa-40ba-b629-33ba0ab9b07b'},course-of-action--46acc565-11aa-40ba-b629-33ba0ab9b07b
{'course-of-action--d75a3d1b-b536-4f15-a23c-f4bcc17837b8'},course-of-action--d75a3d1b-b536-4f15-a23c-f4bcc17837b8
{'attack-pattern--9c99724c-a483-4d60-ad9d-7f004e42e8e8'},attack-pattern--9c99724c-a483-4d60-ad9d-7f004e42e8e8
{'AP_598'},AP_598
{'CVE-2002-2124'},CVE-2002-2124
{'CVE-1999-1456'},CVE-1999-1456
{'attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055'},attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055
{'MIT-24'},MIT-24
{'CVE-2011-0695'},CVE-2011-0695
{'CWE_263'},CWE_263
{'CWE_863'},CWE_863
{'CWE_1074'},CWE_1074
{'M-CWE_78'},M-CWE_78
{'AP_560'},AP_560
{'course-of-action--20f6a9df-37c4-4e20-9e47-025983b1b39d'},course-of-action--20f6a9df-37c4-4e20-9e47-025983b1b39d
{'attack-pattern--d3046a90-580c-4004-8208-66915bc29830'},attack-pattern--d3046a90-580c-4004-8208-66915bc29830
{'CVE-2002-1483'},CVE-2002-1483
{'CVE-2003-0466'},CVE-2003-0466
{'CVE-2008-3525'},CVE-2008-3525
{'attack-pattern--a19e86f8-1c0a-4fea-8407-23b73d615776'},attack-pattern--a19e86f8-1c0a-4fea-8407-23b73d615776
{'CWE_510'},CWE_510
{'tool--a52edc76-328d-4596-85e7-d56ef5a9eb69'},tool--a52edc76-328d-4596-85e7-d56ef5a9eb69
{'course-of-action--0640214c-95af-4c04-a574-2a1ba6dda00b'},course-of-action--0640214c-95af-4c04-a574-2a1ba6dda00b
{'det-7-CWE_250'},det-7-CWE_250
{'attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0'},attack-pattern--359b00ad-9425-420b-bba5-6de8d600cbc0
{'CVE-2002-1042'},CVE-2002-1042
{'CVE-2002-0514'},CVE-2002-0514
{'attack-pattern--2dbbdcd5-92cf-44c0-aea2-fe24783a6bc3'},attack-pattern--2dbbdcd5-92cf-44c0-aea2-fe24783a6bc3
{'malware--1d808f62-cf63-4063-9727-ff6132514c22'},malware--1d808f62-cf63-4063-9727-ff6132514c22
{'WannaCry_T1083'},WannaCry_T1083
{'CWE_198'},CWE_198
{'course-of-action--61d02387-351a-453e-a575-160a9abc3e04'},course-of-action--61d02387-351a-453e-a575-160a9abc3e04
{'CWE_30'},CWE_30
{'CVE-1999-1083'},CVE-1999-1083
{'CVE-2011-2894'},CVE-2011-2894
{'malware--6a92d80f-cc65-45f6-aa66-3cdea6786b3c'},malware--6a92d80f-cc65-45f6-aa66-3cdea6786b3c
{'intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee'},intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee
{'CVE-2000-0342'},CVE-2000-0342
{'attack-pattern--519630c5-f03f-4882-825c-3af924935817'},attack-pattern--519630c5-f03f-4882-825c-3af924935817
{'malware--dcac85c1-6485-4790-84f6-de5e6f6b91dd'},malware--dcac85c1-6485-4790-84f6-de5e6f6b91dd
{'attack-pattern--a10641f4-87b4-45a3-a906-92a149cb2c27'},attack-pattern--a10641f4-87b4-45a3-a906-92a149cb2c27
{'attack-pattern--6747daa2-3533-4e78-8fb8-446ebb86448a'},attack-pattern--6747daa2-3533-4e78-8fb8-446ebb86448a
{'det-2-CWE_362'},det-2-CWE_362
{'CVE-2009-1243'},CVE-2009-1243
{'CVE-2001-0933'},CVE-2001-0933
{'det-0-CWE_759'},det-0-CWE_759
{'AP_125'},AP_125
{'CWE_285'},CWE_285
{'det-8-CWE_78'},det-8-CWE_78
{'CWE_281'},CWE_281
{'CVE-2009-0265'},CVE-2009-0265
{'CVE-2006-1865'},CVE-2006-1865
{'AP_626'},AP_626
{'attack-pattern--35187df2-31ed-43b6-a1f5-2f1d3d58d3f1'},attack-pattern--35187df2-31ed-43b6-a1f5-2f1d3d58d3f1
{'CVE-2002-1010'},CVE-2002-1010
{'AP_504'},AP_504
{'CVE-2008-4752'},CVE-2008-4752
{'CVE-2003-0020'},CVE-2003-0020
{'course-of-action--f6469191-1814-4dbe-a081-2a6daf83a10b'},course-of-action--f6469191-1814-4dbe-a081-2a6daf83a10b
{'CVE-2001-1514'},CVE-2001-1514
{'M-CWE_406'},M-CWE_406
{'det-6-CWE_477'},det-6-CWE_477
{'CWE_626'},CWE_626
{'det-2-CWE_89'},det-2-CWE_89
{'attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384'},attack-pattern--cba37adb-d6fb-4610-b069-dd04c0643384
{'CWE_100'},CWE_100
{'CVE-2005-4080'},CVE-2005-4080
{'MIT-5.1'},MIT-5.1
{'det-attack-pattern--8cdeb020-e31e-4f88-a582-f53dcfbda819'},det-attack-pattern--8cdeb020-e31e-4f88-a582-f53dcfbda819
{'course-of-action--1c6bc7f3-d517-4971-aed4-8f939090846b'},course-of-action--1c6bc7f3-d517-4971-aed4-8f939090846b
{'attack-pattern--16e94db9-b5b1-4cd0-b851-f38fbd0a70f2'},attack-pattern--16e94db9-b5b1-4cd0-b851-f38fbd0a70f2
{'M-CWE_585'},M-CWE_585
{'AP_114'},AP_114
{'CWE_26'},CWE_26
{'det-attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d'},det-attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
{'CVE-2010-0176'},CVE-2010-0176
{'M-CWE_167'},M-CWE_167
{'CVE-2005-2184'},CVE-2005-2184
{'course-of-action--9a902722-cecd-4fbe-a6c9-49333aa0f8c2'},course-of-action--9a902722-cecd-4fbe-a6c9-49333aa0f8c2
{'CWE_453'},CWE_453
{'course-of-action--94f6b4f5-b528-4f50-91d5-f66457c2f8f7'},course-of-action--94f6b4f5-b528-4f50-91d5-f66457c2f8f7
{'CVE-2008-5397'},CVE-2008-5397
{'CVE-2002-2175'},CVE-2002-2175
{'attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0'},attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0
{'M-CWE_676'},M-CWE_676
{'CVE-2002-0108'},CVE-2002-0108
{'det-attack-pattern--830c9528-df21-472c-8c14-a036bf17d665'},det-attack-pattern--830c9528-df21-472c-8c14-a036bf17d665
{'CVE-2002-0267'},CVE-2002-0267
{'attack-pattern--810aa4ad-61c9-49cb-993f-daa06199421d'},attack-pattern--810aa4ad-61c9-49cb-993f-daa06199421d
{'det-attack-pattern--0cfe31a7-81fc-472c-bc45-e2808d1066a3'},det-attack-pattern--0cfe31a7-81fc-472c-bc45-e2808d1066a3
{'CVE-2001-0787'},CVE-2001-0787
{'CWE_1116'},CWE_1116
{'det-attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a'},det-attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a
{'CVE-2012-0584'},CVE-2012-0584
{'AP_605'},AP_605
{'det-attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643'},det-attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643
{'MIT-21'},MIT-21
{'attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534'},attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534
{'CVE-2007-1099'},CVE-2007-1099
{'CVE-2005-0490'},CVE-2005-0490
{'det-1-CWE_834'},det-1-CWE_834
{'intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6'},intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6
{'CWE_526'},CWE_526
{'CVE-2004-1982'},CVE-2004-1982
{'CVE-2001-1238'},CVE-2001-1238
{'CVE-2005-1909'},CVE-2005-1909
{'attack-pattern--dfebc3b7-d19d-450b-81c7-6dafe4184c04'},attack-pattern--dfebc3b7-d19d-450b-81c7-6dafe4184c04
{'CVE-2007-0321'},CVE-2007-0321
{'det-attack-pattern--0708ae90-d0eb-4938-9a76-d0fc94f6eec1'},det-attack-pattern--0708ae90-d0eb-4938-9a76-d0fc94f6eec1
{'det-5-CWE_510'},det-5-CWE_510
{'attack-pattern--5b0ad6f8-6a16-4966-a4ef-d09ea6e2a9f5'},attack-pattern--5b0ad6f8-6a16-4966-a4ef-d09ea6e2a9f5
{'AP_389'},AP_389
{'CVE-2017-4015'},CVE-2017-4015
{'AP_618'},AP_618
{'malware--c8b6cc43-ce61-42ae-87f3-a5f10526f952'},malware--c8b6cc43-ce61-42ae-87f3-a5f10526f952
{'CVE-2012-5784'},CVE-2012-5784
{'Office'},Office
{'AP_495'},AP_495
{'CVE-2006-7142'},CVE-2006-7142
{'CWE_149'},CWE_149
{'det-attack-pattern--b84903f0-c7d5-435d-a69e-de47cc3578c0'},det-attack-pattern--b84903f0-c7d5-435d-a69e-de47cc3578c0
{'det-attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011'},det-attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011
{'attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba'},attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba
{'CVE-2009-1358'},CVE-2009-1358
{'det-5-CWE_676'},det-5-CWE_676
{'CVE-2002-1053'},CVE-2002-1053
{'malware--8ae43c46-57ef-47d5-a77a-eebb35628db2'},malware--8ae43c46-57ef-47d5-a77a-eebb35628db2
{'attack-pattern--a6937325-9321-4e2e-bb2b-3ed2d40b2a9d'},attack-pattern--a6937325-9321-4e2e-bb2b-3ed2d40b2a9d
{'CVE-2005-1835'},CVE-2005-1835
{'attack-pattern--7007935a-a8a7-4c0b-bd98-4e85be8ed197'},attack-pattern--7007935a-a8a7-4c0b-bd98-4e85be8ed197
{'det-1-CWE_601'},det-1-CWE_601
{'CVE-2001-0709'},CVE-2001-0709
{'CWE_593'},CWE_593
{'CVE-2009-4565'},CVE-2009-4565
{'attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d'},attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d
{'AP_642'},AP_642
{'CVE-2005-3120'},CVE-2005-3120
{'det-6-CWE_134'},det-6-CWE_134
{'det-1-CWE_400'},det-1-CWE_400
{'attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38'},attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38
{'det-attack-pattern--f4c1826f-a322-41cd-9557-562100848c84'},det-attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
{'M-CWE_558'},M-CWE_558
{'M-CWE_577'},M-CWE_577
{'CVE-2004-0342'},CVE-2004-0342
{'CVE-2009-1466'},CVE-2009-1466
{'course-of-action--cfc2d2fc-14ff-495f-bd99-585be47b804f'},course-of-action--cfc2d2fc-14ff-495f-bd99-585be47b804f
{'malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29'},malware--b00f90b6-c75c-4bfd-b813-ca9e6c9ebf29
{'CWE_771'},CWE_771
{'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c'},intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c
{'malware--cc5497f7-a9e8-436f-94da-b2b4a9b9ad3c'},malware--cc5497f7-a9e8-436f-94da-b2b4a9b9ad3c
{'CVE-1999-1077'},CVE-1999-1077
{'course-of-action--0e5bdf42-a7f7-4d16-a074-4915bd262f80'},course-of-action--0e5bdf42-a7f7-4d16-a074-4915bd262f80
{'course-of-action--308855d1-078b-47ad-8d2a-8f9b2713ffb5'},course-of-action--308855d1-078b-47ad-8d2a-8f9b2713ffb5
{'CVE-2001-1497'},CVE-2001-1497
{'AP_434'},AP_434
{'CWE_1111'},CWE_1111
{'CWE_1022'},CWE_1022
{'M-CWE_212'},M-CWE_212
{'AP_54'},AP_54
{'AP_301'},AP_301
{'CVE-2006-4409'},CVE-2006-4409
{'attack-pattern--6a5848a8-6201-4a2c-8a6a-ca5af8c6f3df'},attack-pattern--6a5848a8-6201-4a2c-8a6a-ca5af8c6f3df
{'CVE-2002-1495'},CVE-2002-1495
{'det-0-CWE_628'},det-0-CWE_628
{'AP_384'},AP_384
{'CWE_572'},CWE_572
{'intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f'},intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f
{'CVE-2002-0080'},CVE-2002-0080
{'malware--48523614-309e-43bf-a2b8-705c2b45d7b2'},malware--48523614-309e-43bf-a2b8-705c2b45d7b2
{'malware--91000a8a-58cc-4aba-9ad0-993ad6302b86'},malware--91000a8a-58cc-4aba-9ad0-993ad6302b86
{'det-attack-pattern--3120b9fa-23b8-4500-ae73-09494f607b7d'},det-attack-pattern--3120b9fa-23b8-4500-ae73-09494f607b7d
{'CWE_67'},CWE_67
{'malware--7e6c2a9d-9dc1-4eb0-b27c-91e8076a9d77'},malware--7e6c2a9d-9dc1-4eb0-b27c-91e8076a9d77
{'CWE_172'},CWE_172
{'CVE-2003-1230'},CVE-2003-1230
{'attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931'},attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931
{'det-2-CWE_506'},det-2-CWE_506
{'det-1-CWE_20'},det-1-CWE_20
{'M-CWE_124'},M-CWE_124
{'CWE_159'},CWE_159
{'CWE_1073'},CWE_1073
{'det-attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0'},det-attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
{'malware--17b40f60-729f-4fe8-8aea-cc9ee44a95d5'},malware--17b40f60-729f-4fe8-8aea-cc9ee44a95d5
{'M-CWE_400'},M-CWE_400
{'AP_628'},AP_628
{'CVE-2010-3258'},CVE-2010-3258
{'Python'},Python
{'course-of-action--fae44eea-caa7-42b7-a2e2-0c815ba81b9a'},course-of-action--fae44eea-caa7-42b7-a2e2-0c815ba81b9a
{'CVE-2008-1567'},CVE-2008-1567
{'CVE-2008-7109'},CVE-2008-7109
{'det-attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688'},det-attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688
{'det-attack-pattern--e49920b0-6c54-40c1-9571-73723653205f'},det-attack-pattern--e49920b0-6c54-40c1-9571-73723653205f
{'course-of-action--987988f0-cf86-4680-a875-2f6456ab2448'},course-of-action--987988f0-cf86-4680-a875-2f6456ab2448
{'attack-pattern--17cc750b-e95b-4d7d-9dde-49e0de24148c'},attack-pattern--17cc750b-e95b-4d7d-9dde-49e0de24148c
{'CWE_651'},CWE_651
{'malware--4ab44516-ad75-4e43-a280-705dc0420e2f'},malware--4ab44516-ad75-4e43-a280-705dc0420e2f
{'det-2-CWE_131'},det-2-CWE_131
{'CVE-2002-1230'},CVE-2002-1230
{'malware--1492d0f8-7e14-4af3-9239-bc3fe10d3407'},malware--1492d0f8-7e14-4af3-9239-bc3fe10d3407
{'M-CWE_367'},M-CWE_367
{'malware--414dc555-c79e-4b24-a2da-9b607f7eaf16'},malware--414dc555-c79e-4b24-a2da-9b607f7eaf16
{'CWE_110'},CWE_110
{'attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c'},attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c
{'M-CWE_262'},M-CWE_262
{'malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24'},malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24
{'M-CWE_528'},M-CWE_528
{'CVE-2003-0239'},CVE-2003-0239
{'CVE-2005-2217'},CVE-2005-2217
{'malware--cb444a16-3ea5-4a91-88c6-f329adcb8af3'},malware--cb444a16-3ea5-4a91-88c6-f329adcb8af3
{'CVE-2013-5211'},CVE-2013-5211
{'CWE_55'},CWE_55
{'M-CWE_152'},M-CWE_152
{'CWE_185'},CWE_185
{'CWE_1041'},CWE_1041
{'CWE_719'},CWE_719
{'BlackEnergy_T1547_001'},BlackEnergy_T1547_001
{'M-CWE_495'},M-CWE_495
{'det-attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4'},det-attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4
{'CWE_361'},CWE_361
{'CWE_359'},CWE_359
{'det-attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0'},det-attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
{'malware--75bba379-4ba1-467e-8c60-ec2b269ee984'},malware--75bba379-4ba1-467e-8c60-ec2b269ee984
{'CVE-2007-4268'},CVE-2007-4268
{'AP_635'},AP_635
{'course-of-action--91816292-3686-4a6e-83c4-4c08513b9b57'},course-of-action--91816292-3686-4a6e-83c4-4c08513b9b57
{'CVE-2001-1387'},CVE-2001-1387
{'CWE_1067'},CWE_1067
{'attack-pattern--ebb42bbe-62d7-47d7-a55f-3b08b61d792d'},attack-pattern--ebb42bbe-62d7-47d7-a55f-3b08b61d792d
{'CWE_579'},CWE_579
{'det-4-CWE_798'},det-4-CWE_798
{'AP_420'},AP_420
{'CVE-2005-1185'},CVE-2005-1185
{'CVE-2001-1349'},CVE-2001-1349
{'CVE-2006-6511'},CVE-2006-6511
{'CVE-2002-1800'},CVE-2002-1800
